"","taxi_no","time","lon","lat","speed","occupy"
"1104","B041C2","05:52:36","114.10606","22.57622","0","0"
"1105","B041C2","05:52:56","114.10606","22.57622","0","0"
"1106","B041C2","05:53:16","114.10612","22.57623","0","0"
"1107","B041C2","05:53:36","114.10603","22.57622","0","0"
"1108","B041C2","05:53:56","114.10615","22.57632","0","0"
"1109","B041C2","05:54:16","114.10613","22.57625","0","0"
"1110","B041C2","05:54:16","114.10613","22.57625","0","0"
"1111","B041C2","05:54:36","114.10609","22.57627","0","0"
"1112","B041C2","05:55:37","114.10609","22.57628","0","0"
"1113","B041C2","05:56:17","114.1061","22.57628","0","0"
"1114","B041C2","05:56:37","114.10609","22.57623","0","0"
"1115","B041C2","05:56:57","114.10609","22.57627","0","0"
"1116","B041C2","05:57:17","114.10603","22.57625","0","0"
"1117","B041C2","05:57:37","114.10606","22.57628","0","0"
"1118","B041C2","05:57:57","114.10609","22.57625","0","0"
"1119","B041C2","05:58:17","114.10615","22.57622","1","0"
"1120","B041C2","05:58:37","114.10683","22.5747","31","0"
"1121","B041C2","05:58:57","114.10741","22.57347","27","0"
"1122","B041C2","05:59:17","114.10788","22.57185","34","0"
"1123","B041C2","05:59:57","114.1077","22.5687","28","0"
"1124","B041C2","06:00:17","114.10751","22.56818","8","0"
"1125","B041C2","06:00:37","114.1075","22.56817","0","0"
"1126","B041C2","06:00:57","114.10754","22.5682","0","0"
"1127","B041C2","06:01:17","114.10757","22.5682","0","0"
"1128","B041C2","06:01:37","114.10755","22.5681","0","0"
"1129","B041C2","06:01:57","114.10748","22.56815","0","0"
"1130","B041C2","06:02:17","114.10747","22.56815","0","0"
"1131","B041C2","06:02:37","114.10743","22.56803","0","0"
"1132","B041C2","06:03:17","114.10758","22.5681","0","0"
"1133","B041C2","06:03:37","114.10764","22.56797","0","0"
"1134","B041C2","06:03:37","114.10764","22.56797","0","0"
"1135","B041C2","06:03:57","114.10754","22.56812","0","0"
"1136","B041C2","06:04:17","114.10755","22.568","0","0"
"1137","B041C2","06:04:37","114.10754","22.56803","0","0"
"1138","B041C2","06:04:57","114.10754","22.56803","0","0"
"1139","B041C2","06:05:17","114.10755","22.56805","0","0"
"1140","B041C2","06:05:37","114.10758","22.56805","0","0"
"1141","B041C2","06:05:57","114.10755","22.56803","0","0"
"1142","B041C2","06:06:17","114.10755","22.56805","0","0"
"1143","B041C2","06:06:37","114.1076","22.568","0","0"
"1144","B041C2","06:06:57","114.10773","22.56802","0","0"
"1145","B041C2","06:07:17","114.1078","22.56792","0","0"
"1146","B041C2","06:07:37","114.1078","22.56803","0","0"
"1147","B041C2","06:07:57","114.10777","22.56808","0","0"
"1148","B041C2","06:08:17","114.10772","22.56797","2","0"
"1149","B041C2","06:08:37","114.10762","22.56788","0","0"
"1150","B041C2","06:08:57","114.10764","22.56792","0","0"
"1151","B041C2","06:09:17","114.1076","22.5679","0","0"
"1152","B041C2","06:09:37","114.10758","22.568","0","0"
"1153","B041C2","06:09:57","114.10765","22.56805","0","0"
"1154","B041C2","06:10:17","114.1076","22.56802","0","0"
"1155","B041C2","06:10:37","114.10751","22.56807","0","0"
"1156","B041C2","06:10:57","114.10758","22.56808","0","0"
"1157","B041C2","06:11:17","114.10754","22.56805","0","0"
"1158","B041C2","06:11:37","114.10754","22.56803","0","0"
"1159","B041C2","06:11:57","114.1076","22.56807","0","0"
"1160","B041C2","06:12:17","114.1076","22.56805","0","0"
"1161","B041C2","06:12:37","114.10762","22.56788","1","0"
"1162","B041C2","06:12:57","114.10768","22.56787","0","0"
"1163","B041C2","06:13:17","114.10768","22.56785","0","0"
"1164","B041C2","06:13:37","114.10762","22.56773","0","0"
"1165","B041C2","06:13:57","114.10745","22.56777","0","0"
"1166","B041C2","06:14:17","114.10745","22.56778","0","0"
"1167","B041C2","06:14:17","114.10745","22.56778","0","0"
"1168","B041C2","06:14:17","114.10745","22.56778","0","0"
"1169","B041C2","06:14:17","114.10745","22.56778","0","0"
"1170","B041C2","06:14:17","114.10745","22.56778","0","0"
"1171","B041C2","06:14:17","114.10745","22.56778","0","0"
"1172","B041C2","06:14:17","114.10745","22.56778","0","0"
"1173","B041C2","06:14:17","114.10745","22.56778","0","0"
"1174","B041C2","06:14:17","114.10745","22.56778","0","0"
"1175","B041C2","06:14:17","114.10745","22.56778","0","0"
"1176","B041C2","06:14:37","114.10738","22.5678","0","0"
"1177","B041C2","06:14:57","114.10745","22.5678","0","0"
"1178","B041C2","06:15:37","114.10738","22.56777","0","0"
"1179","B041C2","06:15:57","114.10738","22.56777","0","0"
"1180","B041C2","06:16:17","114.10743","22.56785","0","0"
"1181","B041C2","06:16:37","114.10748","22.56782","0","0"
"1182","B041C2","06:16:52","114.10758","22.56775","2","1"
"1183","B041C2","06:17:22","114.10745","22.5669","10","1"
"1184","B041C2","06:17:52","114.10741","22.56685","5","1"
"1185","B041C2","06:18:22","114.10942","22.56657","12","1"
"1186","B041C2","06:18:52","114.1152","22.56747","28","1"
"1187","B041C2","06:19:22","114.11802","22.56633","57","1"
"1188","B041C2","06:19:52","114.11923","22.56138","62","1"
"1189","B041C2","06:20:22","114.12067","22.55787","59","1"
"1190","B041C2","06:20:52","114.12005","22.55598","53","1"
"1191","B041C2","06:22:15","114.11733","22.55148","0","0"
"1192","B041C2","06:22:15","114.11733","22.55148","0","0"
"1193","B041C2","06:22:15","114.11733","22.55148","0","0"
"1194","B041C2","06:22:15","114.11733","22.55148","0","0"
"1195","B041C2","06:22:15","114.11733","22.55148","0","0"
"1196","B041C2","06:22:15","114.11733","22.55148","0","0"
"1197","B041C2","06:22:15","114.11733","22.55148","0","0"
"1198","B041C2","06:22:35","114.11678","22.55228","23","0"
"1199","B041C2","06:23:15","114.11542","22.5533","0","0"
"1200","B041C2","06:23:35","114.11514","22.55357","6","0"
"1201","B041C2","06:23:55","114.11397","22.55218","37","0"
"1202","B041C2","06:24:15","114.11362","22.55077","29","0"
"1203","B041C2","06:24:35","114.11363","22.5508","0","0"
"1204","B041C2","06:24:45","114.11383","22.55075","12","1"
"1205","B041C2","06:25:15","114.11512","22.5503","15","1"
"1206","B041C2","06:25:45","114.11598","22.55015","12","1"
"1207","B041C2","06:26:15","114.1167","22.54877","15","1"
"1208","B041C2","06:26:45","114.117","22.54718","19","1"
"1209","B041C2","06:27:15","114.11658","22.55033","40","1"
"1210","B041C2","06:27:45","114.118","22.5527","39","1"
"1211","B041C2","06:28:15","114.1202","22.55602","43","1"
"1212","B041C2","06:28:45","114.12041","22.55832","43","1"
"1213","B041C2","06:29:15","114.11897","22.5623","57","1"
"1214","B041C2","06:29:45","114.11784","22.56828","68","1"
"1215","B041C2","06:30:15","114.11788","22.57413","71","1"
"1216","B041C2","06:30:45","114.11552","22.57903","71","1"
"1217","B041C2","06:31:43","114.11315","22.58447","40","0"
"1218","B041C2","06:32:03","114.11269","22.58532","18","0"
"1219","B041C2","06:32:42","114.11245","22.58443","24","0"
"1220","B041C2","06:33:23","114.11179","22.58522","5","0"
"1221","B041C2","06:33:43","114.11182","22.5852","0","0"
"1222","B041C2","06:34:03","114.1118","22.58518","0","0"
"1223","B041C2","06:34:23","114.11183","22.58523","0","0"
"1224","B041C2","06:34:43","114.11192","22.58533","2","0"
"1225","B041C2","06:35:03","114.1126","22.58477","19","0"
"1226","B041C2","06:35:43","114.11457","22.58088","48","0"
"1227","B041C2","06:36:03","114.11526","22.57917","36","0"
"1228","B041C2","06:36:23","114.11563","22.57827","20","0"
"1229","B041C2","06:36:43","114.11538","22.57688","27","0"
"1230","B041C2","06:37:03","114.1135","22.57673","34","0"
"1231","B041C2","06:37:23","114.11138","22.57662","38","0"
"1232","B041C2","06:37:43","114.10918","22.57638","41","0"
"1233","B041C2","06:38:03","114.10727","22.57545","40","0"
"1234","B041C2","06:38:23","114.10622","22.57582","31","0"
"1235","B041C2","06:38:43","114.10709","22.574","37","0"
"1236","B041C2","06:39:03","114.1079","22.57262","31","0"
"1237","B041C2","06:39:23","114.10772","22.57102","32","0"
"1238","B041C2","06:40:03","114.10783","22.5696","2","0"
"1239","B041C2","06:40:23","114.10788","22.5697","0","0"
"1240","B041C2","06:40:43","114.10799","22.56963","0","0"
"1241","B041C2","06:41:03","114.10799","22.56967","0","0"
"1242","B041C2","06:41:03","114.10799","22.56967","0","0"
"1243","B041C2","06:41:23","114.10792","22.56973","0","0"
"1244","B041C2","06:41:43","114.10793","22.56958","0","0"
"1245","B041C2","06:42:03","114.10783","22.5696","0","0"
"1246","B041C2","06:42:23","114.10783","22.56962","0","0"
"1247","B041C2","06:42:43","114.10783","22.56962","0","0"
"1248","B041C2","06:43:03","114.1078","22.56965","0","0"
"1249","B041C2","06:43:23","114.1078","22.56972","1","0"
"1250","B041C2","06:43:43","114.10765","22.56968","0","0"
"1251","B041C2","06:44:03","114.10757","22.56965","0","0"
"1252","B041C2","06:44:23","114.10765","22.56963","0","0"
"1253","B041C2","06:44:43","114.10772","22.56955","0","0"
"1254","B041C2","06:45:03","114.10772","22.56952","0","0"
"1255","B041C2","06:45:23","114.10772","22.56965","0","0"
"1256","B041C2","06:45:43","114.10768","22.56952","0","0"
"1257","B041C2","06:46:03","114.10773","22.56962","0","0"
"1258","B041C2","06:46:23","114.10772","22.56998","5","0"
"1259","B041C2","06:46:42","114.10777","22.57045","9","1"
"1260","B041C2","06:47:12","114.10796","22.57203","20","1"
"1261","B041C2","06:47:42","114.10795","22.5721","10","1"
"1262","B041C2","06:48:12","114.1074","22.57378","15","1"
"1263","B041C2","06:48:42","114.10954","22.57593","22","1"
"1264","B041C2","06:49:12","114.11352","22.5763","49","1"
"1265","B041C2","06:49:42","114.11395","22.57468","36","1"
"1266","B041C2","06:50:12","114.1141","22.57477","26","1"
"1267","B041C2","06:50:42","114.11438","22.57712","27","1"
"1268","B041C2","06:51:33","114.11446","22.5782","8","0"
"1269","B041C2","06:51:53","114.11446","22.57813","0","0"
"1270","B041C2","06:52:33","114.11453","22.57815","0","0"
"1271","B041C2","06:52:53","114.11443","22.57808","1","0"
"1272","B041C2","06:53:33","114.11438","22.57753","1","0"
"1273","B041C2","06:53:53","114.11328","22.5772","24","0"
"1274","B041C2","06:54:13","114.11172","22.5767","33","0"
"1275","B041C2","06:54:33","114.10992","22.57667","33","0"
"1276","B041C2","06:54:53","114.10827","22.57593","33","0"
"1277","B041C2","06:55:13","114.10706","22.57558","26","0"
"1278","B041C2","06:55:33","114.10637","22.5753","37","0"
"1279","B041C2","06:56:33","114.1079","22.57262","37","0"
"1280","B041C2","06:57:08","114.1079","22.57188","10","1"
"1281","B041C2","06:57:38","114.10777","22.56888","39","1"
"1282","B041C2","06:58:08","114.10692","22.5651","45","1"
"1283","B041C2","06:58:38","114.10685","22.56198","44","1"
"1284","B041C2","06:59:08","114.10723","22.55813","46","1"
"1285","B041C2","06:59:38","114.10876","22.55862","46","1"
"1286","B041C2","07:00:08","114.11485","22.55863","60","1"
"1287","B041C2","07:00:38","114.11549","22.55553","55","1"
"1288","B041C2","07:01:08","114.11523","22.55388","47","1"
"1289","B041C2","07:03:38","114.11093","22.548","12","1"
"1290","B041C2","07:04:08","114.11044","22.548","9","1"
"1291","B041C2","07:04:38","114.10993","22.54673","13","1"
"1292","B041C2","07:05:08","114.11021","22.54247","24","1"
"1293","B041C2","07:05:38","114.11068","22.53907","45","1"
"1294","B041C2","07:06:08","114.1105","22.53868","25","1"
"1295","B041C2","07:06:38","114.11092","22.53695","24","1"
"1296","B041C2","07:07:08","114.11152","22.53345","30","1"
"1297","B041C2","07:08:57","114.1138","22.53053","21","0"
"1298","B041C2","07:09:17","114.1138","22.53053","21","0"
"1299","B041C2","07:09:37","114.11502","22.5327","34","0"
"1300","B041C2","07:09:57","114.11557","22.53498","48","0"
"1301","B041C2","07:10:17","114.1171","22.5363","37","0"
"1302","B041C2","07:10:37","114.1194","22.53808","54","0"
"1303","B041C2","07:11:17","114.11668","22.53947","44","0"
"1304","B041C2","07:11:37","114.1137","22.53832","59","0"
"1305","B041C2","07:11:57","114.10957","22.53765","77","0"
"1306","B041C2","07:12:17","114.10595","22.5371","68","0"
"1307","B041C2","07:12:37","114.10345","22.53843","53","0"
"1308","B041C2","07:12:57","114.10122","22.53833","41","0"
"1309","B041C2","07:13:17","114.09785","22.53833","61","0"
"1310","B041C2","07:13:37","114.09433","22.53827","65","0"
"1311","B041C2","07:13:57","114.09093","22.53825","62","0"
"1312","B041C2","07:14:17","114.08952","22.53797","26","0"
"1313","B041C2","07:14:37","114.08773","22.53765","34","0"
"1314","B041C2","07:14:57","114.08636","22.53763","23","0"
"1315","B041C2","07:15:17","114.08583","22.53758","10","0"
"1316","B041C2","07:15:37","114.0855","22.53762","5","0"
"1317","B041C2","07:15:41","114.08535","22.53762","15","1"
"1318","B041C2","07:16:11","114.08082","22.53708","55","1"
"1319","B041C2","07:16:41","114.07768","22.5327","63","1"
"1320","B041C2","07:17:11","114.07248","22.53182","64","1"
"1321","B041C2","07:17:41","114.06652","22.53185","66","1"
"1322","B041C2","07:18:11","114.0611","22.53185","66","1"
"1323","B041C2","07:18:41","114.05544","22.53173","68","1"
"1324","B041C2","07:19:11","114.05051","22.5317","65","1"
"1325","B041C2","07:19:41","114.0507","22.53343","57","1"
"1326","B041C2","07:20:11","114.05137","22.52995","50","1"
"1327","B041C2","07:20:41","114.05148","22.52637","48","1"
"1328","B041C2","07:21:41","114.05096","22.51992","45","1"
"1329","B041C2","07:21:41","114.05096","22.51992","45","1"
"1330","B041C2","07:23:36","114.05047","22.51682","10","0"
"1331","B041C2","07:23:56","114.0505","22.51677","1","0"
"1332","B041C2","07:24:16","114.0504","22.51533","29","0"
"1333","B041C2","07:24:36","114.05075","22.51467","17","0"
"1334","B041C2","07:24:56","114.05085","22.51597","30","0"
"1335","B041C2","07:25:16","114.05082","22.51727","24","0"
"1336","B041C2","07:25:36","114.05137","22.51798","16","0"
"1337","B041C2","07:25:56","114.05237","22.51803","18","0"
"1338","B041C2","07:26:16","114.05403","22.51822","31","0"
"1339","B041C2","07:26:36","114.05487","22.51803","18","0"
"1340","B041C2","07:26:56","114.05507","22.51793","4","0"
"1341","B041C2","07:27:16","114.05521","22.51793","0","0"
"1342","B041C2","07:27:36","114.05518","22.51797","0","0"
"1343","B041C2","07:27:56","114.05513","22.51813","0","0"
"1344","B041C2","07:28:16","114.05511","22.51818","0","0"
"1345","B041C2","07:28:36","114.05523","22.51832","0","0"
"1346","B041C2","07:28:56","114.05528","22.5183","0","0"
"1347","B041C2","07:29:16","114.05532","22.51798","1","0"
"1348","B041C2","07:29:36","114.05502","22.51813","5","0"
"1349","B041C2","07:29:56","114.05493","22.51805","0","0"
"1350","B041C2","07:30:16","114.05505","22.51805","0","0"
"1351","B041C2","07:30:36","114.05502","22.51805","0","0"
"1352","B041C2","07:30:56","114.05495","22.51807","0","0"
"1353","B041C2","07:31:16","114.05499","22.51813","0","0"
"1354","B041C2","07:31:36","114.05508","22.51803","0","0"
"1355","B041C2","07:31:56","114.05499","22.51803","0","0"
"1356","B041C2","07:32:16","114.05489","22.51818","0","0"
"1357","B041C2","07:32:36","114.0548","22.51817","2","0"
"1358","B041C2","07:32:56","114.05476","22.51813","0","0"
"1359","B041C2","07:32:56","114.05476","22.51813","0","0"
"1360","B041C2","07:32:56","114.05476","22.51813","0","0"
"1361","B041C2","07:33:16","114.05479","22.51812","0","0"
"1362","B041C2","07:33:36","114.05479","22.51817","0","0"
"1363","B041C2","07:33:56","114.05479","22.51813","0","0"
"1364","B041C2","07:34:16","114.05479","22.51817","0","0"
"1365","B041C2","07:34:36","114.0548","22.51815","0","0"
"1366","B041C2","07:34:56","114.05483","22.51847","8","0"
"1367","B041C2","07:35:16","114.05673","22.51897","36","0"
"1368","B041C2","07:35:36","114.0572","22.51913","9","0"
"1369","B041C2","07:35:36","114.0572","22.51913","9","0"
"1370","B041C2","07:35:36","114.0572","22.51913","9","0"
"1371","B041C2","07:35:36","114.0572","22.51913","9","0"
"1372","B041C2","07:35:56","114.05785","22.51935","12","0"
"1373","B041C2","07:36:16","114.05828","22.51953","9","0"
"1374","B041C2","07:36:36","114.05833","22.51958","1","0"
"1375","B041C2","07:36:56","114.05833","22.5196","0","0"
"1376","B041C2","07:36:56","114.05833","22.5196","0","0"
"1377","B041C2","07:36:56","114.05833","22.5196","0","0"
"1378","B041C2","07:37:16","114.0583","22.51957","0","0"
"1379","B041C2","07:37:36","114.05898","22.51987","13","0"
"1380","B041C2","07:37:56","114.06047","22.52078","32","0"
"1381","B041C2","07:38:16","114.06073","22.52098","5","0"
"1382","B041C2","07:38:36","114.06067","22.52225","27","0"
"1383","B041C2","07:38:56","114.06025","22.52387","32","0"
"1384","B041C2","07:39:16","114.05978","22.52548","32","0"
"1385","B041C2","07:39:36","114.05975","22.52543","0","0"
"1386","B041C2","07:39:36","114.05975","22.52543","0","0"
"1387","B041C2","07:39:36","114.05975","22.52543","0","0"
"1388","B041C2","07:39:56","114.0598","22.5256","1","0"
"1389","B041C2","07:40:16","114.05912","22.52595","17","0"
"1390","B041C2","07:40:36","114.05707","22.52595","36","0"
"1391","B041C2","07:40:56","114.05697","22.52707","22","0"
"1392","B041C2","07:41:16","114.05632","22.52738","17","0"
"1393","B041C2","07:41:36","114.0552","22.52745","19","0"
"1394","B041C2","07:41:56","114.05457","22.52743","5","0"
"1395","B041C2","07:42:37","114.0546","22.52748","0","0"
"1396","B041C2","07:42:57","114.05455","22.52753","0","0"
"1397","B041C2","07:43:17","114.05462","22.52742","0","0"
"1398","B041C2","07:43:37","114.05463","22.52743","0","0"
"1399","B041C2","07:43:57","114.05457","22.52747","0","0"
"1400","B041C2","07:44:37","114.05458","22.52745","0","0"
"1401","B041C2","07:44:57","114.05465","22.52745","0","0"
"1402","B041C2","07:45:17","114.05473","22.52743","0","0"
"1403","B041C2","07:45:57","114.0546","22.52748","0","0"
"1404","B041C2","07:46:17","114.05458","22.5275","0","0"
"1405","B041C2","07:46:37","114.05455","22.52752","0","0"
"1406","B041C2","07:46:57","114.05453","22.52747","0","0"
"1407","B041C2","07:47:17","114.0545","22.5275","0","0"
"1408","B041C2","07:47:37","114.05465","22.52748","0","0"
"1409","B041C2","07:47:57","114.05472","22.52752","0","0"
"1410","B041C2","07:48:17","114.05472","22.52752","0","0"
"1411","B041C2","07:48:37","114.05472","22.52752","0","0"
"1412","B041C2","07:48:57","114.05472","22.52752","0","0"
"1413","B041C2","07:49:17","114.05472","22.52752","0","0"
"1414","B041C2","07:49:37","114.05472","22.52752","0","0"
"1415","B041C2","07:49:57","114.05472","22.52752","0","0"
"1416","B041C2","07:50:17","114.05472","22.52752","0","0"
"1417","B041C2","07:50:37","114.05472","22.52752","0","0"
"1418","B041C2","07:51:17","114.05472","22.52752","0","0"
"1419","B041C2","07:51:37","114.05487","22.52742","0","0"
"1420","B041C2","07:51:37","114.05487","22.52742","0","0"
"1421","B041C2","07:51:37","114.05487","22.52742","0","0"
"1422","B041C2","07:51:37","114.05487","22.52742","0","0"
"1423","B041C2","07:51:37","114.05487","22.52742","0","0"
"1424","B041C2","07:51:37","114.05487","22.52742","0","0"
"1425","B041C2","07:51:57","114.05489","22.52745","0","0"
"1426","B041C2","07:52:17","114.05463","22.52748","0","0"
"1427","B041C2","07:52:37","114.05463","22.52748","0","0"
"1428","B041C2","07:52:57","114.05463","22.52748","0","0"
"1429","B041C2","07:53:17","114.05463","22.52748","0","0"
"1430","B041C2","07:53:37","114.0548","22.52723","3","0"
"1431","B041C2","07:53:57","114.05583","22.52727","9","0"
"1432","B041C2","07:54:17","114.05675","22.52735","14","0"
"1433","B041C2","07:54:37","114.05701","22.52643","20","0"
"1434","B041C2","07:54:57","114.0562","22.52583","24","0"
"1435","B041C2","07:55:17","114.05417","22.5259","34","0"
"1436","B041C2","07:55:57","114.05138","22.52607","18","0"
"1437","B041C2","07:56:17","114.0514","22.5278","31","0"
"1438","B041C2","07:56:37","114.0515","22.52878","17","0"
"1439","B041C2","07:56:57","114.05154","22.52945","11","0"
"1440","B041C2","07:57:37","114.05135","22.52962","6","0"
"1441","B041C2","07:57:57","114.0514","22.5286","20","0"
"1442","B041C2","07:58:17","114.05109","22.52762","25","0"
"1443","B041C2","07:58:37","114.0501","22.52758","16","0"
"1444","B041C2","07:58:57","114.0495","22.52762","7","0"
"1445","B041C2","07:59:17","114.04955","22.52842","12","0"
"1446","B041C2","07:59:37","114.04977","22.52888","9","0"
"1447","B041C2","07:59:57","114.05032","22.52882","8","0"
"1448","B041C2","08:00:17","114.05119","22.52883","12","0"
"1449","B041C2","08:00:37","114.05132","22.5278","20","0"
"1450","B041C2","08:00:57","114.05074","22.52765","13","0"
"1451","B041C2","08:01:17","114.04984","22.52758","13","0"
"1452","B041C2","08:01:37","114.04958","22.52683","15","0"
"1453","B041C2","08:01:37","114.04958","22.52683","15","0"
"1454","B041C2","08:01:37","114.04958","22.52683","15","0"
"1455","B041C2","08:01:37","114.04958","22.52683","15","0"
"1456","B041C2","08:01:37","114.04958","22.52683","15","0"
"1457","B041C2","08:01:37","114.04958","22.52683","15","0"
"1458","B041C2","08:01:37","114.04958","22.52683","15","0"
"1459","B041C2","08:01:57","114.04958","22.52587","19","0"
"1460","B041C2","08:02:17","114.04792","22.5257","31","0"
"1461","B041C2","08:02:37","114.04695","22.52552","17","0"
"1462","B041C2","08:02:57","114.04683","22.52547","1","0"
"1463","B041C2","08:03:17","114.04517","22.52563","31","0"
"1464","B041C2","08:03:37","114.0448","22.52568","6","0"
"1465","B041C2","08:03:57","114.04477","22.52573","0","0"
"1466","B041C2","08:03:57","114.04477","22.52573","0","0"
"1467","B041C2","08:04:17","114.04482","22.5257","0","0"
"1468","B041C2","08:05:17","114.04485","22.52565","0","0"
"1469","B041C2","08:05:37","114.04483","22.52568","0","0"
"1470","B041C2","08:05:57","114.04482","22.52575","0","0"
"1471","B041C2","08:06:17","114.04417","22.52542","15","0"
"1472","B041C2","08:06:57","114.04265","22.52292","25","0"
"1473","B041C2","08:07:17","114.04155","22.5235","22","0"
"1474","B041C2","08:07:37","114.04134","22.52392","11","0"
"1475","B041C2","08:07:57","114.04117","22.52462","14","0"
"1476","B041C2","08:08:17","114.04153","22.52487","6","0"
"1477","B041C2","08:08:37","114.0416","22.52493","0","0"
"1478","B041C2","08:08:59","114.04138","22.52568","10","1"
"1479","B041C2","08:11:30","114.0408","22.53045","10","1"
"1480","B041C2","08:11:59","114.04165","22.53082","11","1"
"1481","B041C2","08:12:30","114.04287","22.53097","12","1"
"1482","B041C2","08:12:59","114.04469","22.53115","15","1"
"1483","B041C2","08:13:30","114.04736","22.53115","33","1"
"1484","B041C2","08:13:59","114.05047","22.53123","36","1"
"1485","B041C2","08:14:30","114.0529","22.53125","33","1"
"1486","B041C2","08:14:59","114.05389","22.53048","31","1"
"1487","B041C2","08:15:50","114.05576","22.5303","10","0"
"1488","B041C2","08:16:10","114.05589","22.53018","2","0"
"1489","B041C2","08:16:30","114.05658","22.52997","11","0"
"1490","B041C2","08:16:50","114.05632","22.52873","25","0"
"1491","B041C2","08:17:10","114.05685","22.52817","19","0"
"1492","B041C2","08:17:30","114.0574","22.52762","18","0"
"1493","B041C2","08:17:50","114.05882","22.52765","25","0"
"1494","B041C2","08:18:10","114.05893","22.5276","1","0"
"1495","B041C2","08:18:30","114.05942","22.52678","19","0"
"1496","B041C2","08:18:50","114.05945","22.52647","6","0"
"1497","B041C2","08:19:10","114.0593","22.52592","12","0"
"1498","B041C2","08:19:30","114.05742","22.52588","33","0"
"1499","B041C2","08:19:50","114.05566","22.52588","30","0"
"1500","B041C2","08:20:10","114.05403","22.52587","28","0"
"1501","B041C2","08:20:30","114.0522","22.52582","32","0"
"1502","B041C2","08:20:50","114.0518","22.52582","6","0"
"1503","B041C2","08:21:10","114.05178","22.52582","0","0"
"1504","B041C2","08:21:30","114.0518","22.5258","0","0"
"1505","B041C2","08:21:50","114.0518","22.52583","0","0"
"1506","B041C2","08:22:10","114.05128","22.5258","9","0"
"1507","B041C2","08:22:30","114.04968","22.5258","28","0"
"1508","B041C2","08:22:50","114.04963","22.52657","15","0"
"1509","B041C2","08:23:10","114.04953","22.5275","17","0"
"1510","B041C2","08:23:30","114.05051","22.52762","17","0"
"1511","B041C2","08:23:50","114.05067","22.52755","2","0"
"1512","B041C2","08:24:10","114.0524","22.5261","4","0"
"1513","B041C2","08:24:30","114.05151","22.52698","0","0"
"1514","B041C2","08:24:50","114.05138","22.52707","0","0"
"1515","B041C2","08:24:50","114.05138","22.52707","0","0"
"1516","B041C2","08:24:50","114.05138","22.52707","0","0"
"1517","B041C2","08:24:50","114.05138","22.52707","0","0"
"1518","B041C2","08:25:10","114.05109","22.52727","0","0"
"1519","B041C2","08:25:30","114.05098","22.52747","0","0"
"1520","B041C2","08:25:50","114.05083","22.5276","0","0"
"1521","B041C2","08:26:10","114.05068","22.52773","0","0"
"1522","B041C2","08:26:30","114.05077","22.52767","0","0"
"1523","B041C2","08:26:50","114.0507","22.52762","0","0"
"1524","B041C2","08:27:10","114.05065","22.52765","0","0"
"1525","B041C2","08:27:50","114.0507","22.52757","0","0"
"1526","B041C2","08:28:01","114.0508","22.52752","3","1"
"1527","B041C2","08:28:31","114.05137","22.52633","21","1"
"1528","B041C2","08:29:01","114.05133","22.52378","27","1"
"1529","B041C2","08:29:32","114.05098","22.51925","37","1"
"1530","B041C2","08:30:01","114.05096","22.51928","29","1"
"1531","B041C2","08:30:31","114.05093","22.51923","0","1"
"1532","B041C2","08:31:02","114.05093","22.51875","2","1"
"1533","B041C2","08:31:32","114.05354","22.51825","14","1"
"1534","B041C2","08:32:02","114.05611","22.51872","19","1"
"1535","B041C2","08:32:32","114.05621","22.51878","1","1"
"1536","B041C2","08:33:02","114.05672","22.5189","3","1"
"1537","B041C2","08:33:32","114.05738","22.51907","5","1"
"1538","B041C2","08:34:02","114.05738","22.51902","4","1"
"1539","B041C2","08:34:32","114.05748","22.51923","0","1"
"1540","B041C2","08:35:02","114.05804","22.51937","3","1"
"1541","B041C2","08:35:32","114.0592","22.52","7","1"
"1542","B041C2","08:36:02","114.06116","22.52088","12","1"
"1543","B041C2","08:36:32","114.06292","22.51905","32","1"
"1544","B041C2","08:37:02","114.06278","22.51898","17","1"
"1545","B041C2","08:37:32","114.06322","22.51877","15","1"
"1546","B041C2","08:38:02","114.0629","22.51838","12","1"
"1547","B041C2","08:38:34","114.06312","22.51747","21","0"
"1548","B041C2","08:38:54","114.06322","22.5174","3","0"
"1549","B041C2","08:39:14","114.06322","22.5174","0","0"
"1550","B041C2","08:39:34","114.06335","22.51737","2","0"
"1551","B041C2","08:39:54","114.06332","22.51735","3","0"
"1552","B041C2","08:40:14","114.0633","22.51732","0","0"
"1553","B041C2","08:40:54","114.06343","22.51742","1","0"
"1554","B041C2","08:41:14","114.06343","22.51745","0","0"
"1555","B041C2","08:41:34","114.06347","22.51743","0","0"
"1556","B041C2","08:41:54","114.06345","22.51743","0","0"
"1557","B041C2","08:42:14","114.06343","22.51743","0","0"
"1558","B041C2","08:42:34","114.06343","22.51745","0","0"
"1559","B041C2","08:42:54","114.06339","22.51747","0","0"
"1560","B041C2","08:43:14","114.06339","22.51747","0","0"
"1561","B041C2","08:43:34","114.0634","22.51748","0","0"
"1562","B041C2","08:44:14","114.06345","22.51738","0","0"
"1563","B041C2","08:44:34","114.06345","22.51738","0","0"
"1564","B041C2","08:44:54","114.06348","22.51737","0","0"
"1565","B041C2","08:45:14","114.0635","22.51735","0","0"
"1566","B041C2","08:45:34","114.06374","22.51745","5","0"
"1567","B041C2","08:45:54","114.06368","22.51765","3","0"
"1568","B041C2","08:46:14","114.06361","22.51773","2","0"
"1569","B041C2","08:46:34","114.06347","22.51778","1","0"
