"","or_lon","or_lat","dest_lon","dest_lat"
"609",114.11363,22.53818,114.1297,22.54697
"610",114.04172,22.56327,114.13573,22.56665
"611",113.92872,22.55357,114.12614,22.6109
"612",113.81612,22.64877,113.8178,22.64808
"613",114.09195,22.56483,113.8973,22.7785
"614",114.11237,22.54742,114.11297,22.59927
"615",114.11152,22.54802,114.1117,22.54555
"616",114.1104,22.54807,114.10765,22.56925
"617",114.11095,22.54805,114.10921,22.53748
"618",114.05922,22.5257,114.09978,22.54353
"619",114.02908,22.52658,114.06541,22.52013
"620",113.98143,22.53648,114.00958,22.54513
"621",114.07305,22.5318,113.9145,22.5379
"622",114.09103,22.54325,114.04262,22.53418
"623",113.97498,22.53747,114.09922,22.56227
"624",114.10046,22.55527,113.97605,22.53682
"625",114.12589,22.5456,114.13374,22.55707
"626",114.11687,22.54552,114.10249,22.53893
"627",114.11715,22.55118,114.11493,22.56017
"628",114.05552,22.51385,114.125,22.55352
"629",113.98528,22.5503,114.04117,22.52353
"630",114.04747,22.53155,114.05178,22.51365
"631",114.1359,22.55295,114.01891,22.52737
"632",114.13443,22.6104,114.0498,22.53655
"633",114.13188,22.56208,114.13327,22.56713
"634",114.04508,22.54518,114.13464,22.56505
"635",113.91019,22.48743,113.97553,22.53715
"636",113.90862,22.48738,113.91965,22.4901
"637",114.06752,22.52448,113.92722,22.5377
"638",114.04187,22.53078,114.11983,22.5411
"639",114.08765,22.55917,114.06852,22.52393
"640",114.08762,22.5611,114.07667,22.54302
"641",114.05093,22.53138,114.05817,22.52537
"642",114.04025,22.52713,114.06602,22.52517
"643",114.03063,22.5223,114.03153,22.52167
"644",114.11356,22.53432,114.0685,22.52372
"645",114.06712,22.52495,114.06868,22.52368
"646",114.08152,22.54333,114.1078,22.54865
"647",114.03088,22.54043,113.91877,22.54692
"648",114.04785,22.53762,114.0513,22.52877
"649",114.12615,22.54462,114.03864,22.52442
"650",114.13454,22.56515,114.14178,22.68593
"651",114.12378,22.54713,114.13251,22.56512
"652",114.11695,22.53938,114.08127,22.54535
"653",114.11353,22.5342,114.11577,22.54283
"654",114.08569,22.549,114.10632,22.55313
"655",114.06088,22.52093,114.04102,22.51598
"656",114.0513,22.53308,114.08185,22.54042
"657",114.11526,22.54272,114.05133,22.52857
"658",114.12725,22.5548,114.12783,22.55058
"659",114.11565,22.60187,114.11183,22.59278
"660",114.031,22.52378,114.12293,22.57642
"661",114.1222,22.56425,114.11843,22.56565
"662",114.01765,22.54263,114.13721,22.58042
"663",114.05087,22.54942,114.02716,22.54582
"664",113.9169,22.53683,114.04392,22.55047
"665",113.93405,22.54267,113.95033,22.5439
"666",114.03035,22.52265,113.92145,22.51818
"667",114.03059,22.52233,114.06842,22.52365
"668",114.11303,22.57633,114.06715,22.52385
"669",114.11481,22.58857,114.1317,22.58928
"670",114.1261,22.5481,114.20142,22.6493
"671",114.11639,22.54582,114.12276,22.57632
"672",114.11535,22.60185,114.13586,22.58092
"673",114.06745,22.56992,114.11747,22.60897
"674",114.11472,22.54607,114.09462,22.5517
"675",114.11673,22.54378,114.11318,22.54485
"676",114.16808,22.63603,114.1199,22.54177
"677",114.06128,22.53182,114.15248,22.62422
"678",113.91969,22.53192,114.04998,22.53517
"679",113.91012,22.52943,113.91973,22.53857
"680",113.81685,22.64565,114.03291,22.5198
"681",114.06748,22.52457,113.9213,22.49717
"682",114.11974,22.53828,114.12566,22.5525
"683",113.81565,22.64708,114.07208,22.52882
"684",114.13686,22.55047,113.92022,22.49237
"685",114.1197,22.5412,114.13924,22.56423
"686",114.06149,22.64438,114.11922,22.59538
"687",114.07453,22.53975,114.0317,22.60812
"688",114.08672,22.54832,114.10976,22.57613
"689",114.04436,22.55097,114.02105,22.53237
"690",114.1148,22.541,114.02808,22.55942
"691",114.11878,22.5737,114.23217,22.56152
"692",114.1131,22.54665,114.1224,22.57027
"693",114.06805,22.52862,113.9762,22.5488
"694",114.11533,22.55888,114.04875,22.56718
"695",114.08413,22.5488,114.09468,22.55473
"696",114.0768,22.53573,114.07962,22.53628
"697",113.98105,22.53608,114.06316,22.54043
"698",114.07753,22.5363,113.9539,22.54347
"699",113.88973,22.58922,114.05128,22.5111
"700",113.90548,22.55337,113.90655,22.5645
"701",114.1353,22.61203,113.9253,22.52835
"702",114.11635,22.56693,114.12669,22.6131
"703",114.14755,22.5439,114.12292,22.57848
"704",114.11457,22.54483,114.12399,22.5457
"705",114.10343,22.57327,114.10838,22.54753
"706",114.01234,22.53223,114.0935,22.57257
"707",114.0947,22.5641,113.91848,22.55142
"708",114.04803,22.53353,114.08805,22.54337
"709",114.06783,22.52763,114.06313,22.53703
"710",113.90453,22.51767,114.0559,22.526
"711",114.11538,22.57998,113.90853,22.48733
"712",114.03304,22.56658,114.11132,22.59313
"713",114.06805,22.52848,114.04858,22.57107
"714",114.05743,22.52755,114.07505,22.53447
"715",114.11713,22.55117,114.11256,22.53873
"716",113.93172,22.52235,114.04107,22.52332
"717",113.91039,22.53183,113.9492,22.54788
"718",113.91405,22.5342,113.91002,22.54237
"719",113.9142,22.52693,113.90955,22.52387
"720",114.06786,22.5238,113.88718,22.56125
"721",114.02979,22.54322,114.04443,22.53127
"722",114.02527,22.52818,114.02856,22.5266
"723",114.05167,22.5258,114.05715,22.52582
"724",114.06509,22.53798,114.04369,22.56313
"725",114.02658,22.52688,114.015,22.54382
