"","taxi_no","date","time","lon","lat"
"22935","B06F25","2009-09-11","00:54:40",114.12038,22.54235
"22936","B06F25","2009-09-11","00:54:48",114.12037,22.54225
"22937","B06F25","2009-09-11","00:55:30",114.12038,22.5422
"22938","B06F25","2009-09-11","00:56:20",114.11933,22.54053
"22939","B06F25","2009-09-11","00:57:10",114.11749,22.5398
"22940","B06F25","2009-09-11","00:58:00",114.11597,22.53915
"22941","B06F25","2009-09-11","00:58:50",114.10838,22.53742
"22942","B06F25","2009-09-11","00:59:48",114.09725,22.53813
"22943","B06F25","2009-09-11","01:00:30",114.09102,22.53937
"22944","B06F25","2009-09-11","01:00:38",114.09142,22.54055
"22945","B06F32","2009-09-11","00:00:00",113.9108,22.49025
"22946","B06F32","2009-09-11","00:00:51",113.9126,22.49525
"22947","B06F32","2009-09-11","00:01:41",113.9158,22.49947
"22948","B06F32","2009-09-11","00:02:31",113.91576,22.4996
"22949","B06F32","2009-09-11","00:03:21",113.91642,22.50135
"22950","B06F32","2009-09-11","00:04:11",113.91732,22.50365
"22951","B06F32","2009-09-11","00:05:01",113.91879,22.50747
"22952","B06F32","2009-09-11","00:05:51",113.9203,22.51118
"22953","B06F32","2009-09-11","00:07:31",113.9223,22.5187
"22954","B06F32","2009-09-11","00:08:29",113.92553,22.52527
"22955","B06F32","2009-09-11","00:09:11",113.93225,22.52452
"22956","B06F32","2009-09-11","00:09:11",113.93225,22.52452
"22957","B06F32","2009-09-11","00:09:11",113.93225,22.52452
"22958","B06F32","2009-09-11","00:09:11",113.93225,22.52452
"22959","B06F32","2009-09-11","00:10:01",113.94233,22.52435
"22960","B06F32","2009-09-11","00:10:51",113.95215,22.5235
"22961","B06F32","2009-09-11","00:11:41",113.96218,22.52267
"22962","B06F32","2009-09-11","00:12:31",113.97235,22.52282
"22963","B06F32","2009-09-11","00:14:11",113.99188,22.52597
"22964","B06F32","2009-09-11","00:15:01",114.0009,22.53
"22965","B06F32","2009-09-11","00:15:51",114.01115,22.53005
"22966","B06F32","2009-09-11","00:18:21",114.04103,22.53087
"22967","B06F32","2009-09-11","00:20:01",114.05638,22.53138
"22968","B06F32","2009-09-11","00:20:51",114.0592,22.52747
"22969","B06F32","2009-09-11","00:20:51",114.0592,22.52747
"22970","B06F32","2009-09-11","00:20:51",114.0592,22.52747
"22971","B06F32","2009-09-11","00:20:51",114.0592,22.52747
"22972","B06F32","2009-09-11","00:21:41",114.05973,22.52585
"22973","B06F32","2009-09-11","00:22:31",114.06297,22.52583
"22974","B06F32","2009-09-11","00:23:21",114.06308,22.52562
"22975","B06F32","2009-09-11","00:24:11",114.06229,22.52632
"22976","B06F32","2009-09-11","00:25:01",114.06225,22.52612
"22977","B06F32","2009-09-11","01:01:41",114.06744,22.52405
"22978","B06F32","2009-09-11","01:02:31",114.06792,22.52805
"22979","B06F32","2009-09-11","01:03:21",114.07217,22.5317
"22980","B06F32","2009-09-11","01:04:11",114.07792,22.53288
"22981","B06F32","2009-09-11","01:05:01",114.08324,22.53732
"22982","B06F32","2009-09-11","01:05:51",114.09292,22.53798
"22983","B06F32","2009-09-11","01:06:41",114.10263,22.53818
"22984","B06F32","2009-09-11","01:07:31",114.11034,22.53767
"22985","B06F32","2009-09-11","01:08:21",114.11729,22.53947
"22986","B06F32","2009-09-11","01:09:11",114.11906,22.5406
"22987","B06F32","2009-09-11","01:10:01",114.12112,22.54302
"22988","B06F36","2009-09-11","00:00:42",114.0558,22.62333
"22989","B06F36","2009-09-11","00:01:32",114.05579,22.62337
"22990","B06F36","2009-09-11","00:02:22",114.05568,22.62495
"22991","B06F36","2009-09-11","00:03:12",114.0556,22.62383
"22992","B06F36","2009-09-11","00:04:02",114.05565,22.61983
"22993","B06F36","2009-09-11","00:04:52",114.0559,22.61525
"22994","B06F36","2009-09-11","00:05:42",114.05693,22.61692
"22995","B06F36","2009-09-11","00:06:32",114.05808,22.61693
"22996","B06F36","2009-09-11","00:07:22",114.058,22.61682
"22997","B06F36","2009-09-11","00:08:12",114.0572,22.61697
"22998","B06F36","2009-09-11","00:09:02",114.05613,22.6163
"22999","B06F36","2009-09-11","00:14:52",114.05777,22.61688
"23000","B06F36","2009-09-11","00:15:00",114.05779,22.61687
"23001","B06F36","2009-09-11","00:18:58",114.05779,22.61687
"23002","B06F36","2009-09-11","00:19:02",114.05779,22.61687
"23003","B06F36","2009-09-11","00:19:52",114.0577,22.61685
"23004","B06F36","2009-09-11","00:20:42",114.0558,22.61743
"23005","B06F36","2009-09-11","00:21:32",114.05573,22.61595
"23006","B06F36","2009-09-11","00:22:22",114.05368,22.6074
"23007","B06F36","2009-09-11","00:22:30",114.05265,22.60618
"23008","B06F36","2009-09-11","00:23:12",114.04747,22.60417
"23009","B06F36","2009-09-11","00:28:12",114.04763,22.60403
"23010","B06F36","2009-09-11","00:28:20",114.04763,22.60403
"23011","B06F36","2009-09-11","00:30:10",114.04768,22.60403
"23012","B06F36","2009-09-11","00:34:52",114.04768,22.60403
"23013","B06F36","2009-09-11","00:38:18",114.04763,22.60403
"23014","B06F36","2009-09-11","00:39:02",114.04763,22.60403
"23015","B06F36","2009-09-11","00:39:52",114.04763,22.60403
"23016","B06F36","2009-09-11","00:40:42",114.04763,22.60403
"23017","B06F36","2009-09-11","00:42:22",114.05393,22.60767
"23018","B06F36","2009-09-11","00:43:12",114.05587,22.61553
"23019","B06F36","2009-09-11","00:44:02",114.05765,22.61925
"23020","B06F36","2009-09-11","00:44:52",114.06308,22.61927
"23021","B06F36","2009-09-11","00:45:42",114.06685,22.6194
"23022","B06F36","2009-09-11","00:46:32",114.0704,22.61323
"23023","B06F36","2009-09-11","00:47:22",114.07342,22.61663
"23024","B06F36","2009-09-11","00:48:12",114.07925,22.62422
"23025","B06F36","2009-09-11","00:49:02",114.08723,22.62995
"23026","B06F36","2009-09-11","00:50:42",114.10208,22.6359
"23027","B06F36","2009-09-11","00:51:32",114.1094,22.6413
"23028","B06F36","2009-09-11","00:52:22",114.1187,22.64205
"23029","B06F36","2009-09-11","00:53:12",114.12962,22.6374
"23030","B06F36","2009-09-11","00:53:12",114.12962,22.6374
"23031","B06F36","2009-09-11","00:53:12",114.12962,22.6374
"23032","B06F36","2009-09-11","00:53:12",114.12962,22.6374
"23033","B06F36","2009-09-11","00:54:02",114.14043,22.6375
"23034","B06F36","2009-09-11","00:54:52",114.14965,22.64327
"23035","B06F36","2009-09-11","00:55:42",114.15538,22.64592
"23036","B06F36","2009-09-11","00:55:42",114.15538,22.64592
"23037","B06F36","2009-09-11","00:55:42",114.15538,22.64592
"23038","B06F36","2009-09-11","00:55:42",114.15538,22.64592
"23039","B06F36","2009-09-11","00:56:32",114.16193,22.64422
"23040","B06F36","2009-09-11","00:57:22",114.16527,22.63418
"23041","B06F36","2009-09-11","00:58:12",114.16438,22.6318
"23042","B06F36","2009-09-11","00:59:02",114.1644,22.63198
"23043","B06F36","2009-09-11","00:59:52",114.16486,22.63522
"23044","B06F36","2009-09-11","01:00:42",114.16219,22.64482
"23045","B06F36","2009-09-11","01:01:32",114.16745,22.65322
"23046","B06F36","2009-09-11","01:02:22",114.17773,22.65803
"23047","B06F36","2009-09-11","01:03:12",114.18737,22.66643
"23048","B06F36","2009-09-11","01:04:02",114.196,22.67547
"23049","B06F36","2009-09-11","01:05:02",114.21143,22.67952
"23050","B06F36","2009-09-11","01:05:42",114.21343,22.6799
"23051","B06F36","2009-09-11","01:06:32",114.2173,22.6817
"23052","B06F36","2009-09-11","01:07:22",114.22705,22.6851
"23053","B06F36","2009-09-11","01:08:12",114.23552,22.69203
"23054","B06F36","2009-09-11","01:09:02",114.24375,22.70217
"23055","B06F36","2009-09-11","01:09:52",114.25315,22.70938
"23056","B06F36","2009-09-11","01:10:42",114.2666,22.7096
"23057","B06F36","2009-09-11","01:11:32",114.27877,22.70992
"23058","B06F36","2009-09-11","01:12:22",114.2899,22.71433
"23059","B06F36","2009-09-11","01:13:12",114.29974,22.72077
"23060","B06F36","2009-09-11","01:14:02",114.31147,22.72758
"23061","B06F36","2009-09-11","01:14:52",114.32304,22.72912
"23062","B06F36","2009-09-11","01:15:42",114.33434,22.72952
"23063","B06F36","2009-09-11","01:16:32",114.34303,22.73002
"23064","B06F36","2009-09-11","01:17:22",114.35194,22.73837
"23065","B06F36","2009-09-11","01:18:12",114.3614,22.74825
"23066","B06F36","2009-09-11","01:19:02",114.37265,22.75563
"23067","B06F36","2009-09-11","01:19:52",114.3873,22.76058
"23068","B06F36","2009-09-11","01:20:42",114.40117,22.7673
"23069","B06F36","2009-09-11","01:21:32",114.41267,22.77537
"23070","B06F36","2009-09-11","01:22:22",114.42395,22.7811
"23071","B06F36","2009-09-11","01:22:22",114.42395,22.7811
"23072","B06F36","2009-09-11","01:23:12",114.43592,22.786
"23073","B06F36","2009-09-11","01:24:02",114.44417,22.79268
"23074","B06F36","2009-09-11","01:24:52",114.45065,22.80315
"23075","B06F36","2009-09-11","01:25:42",114.45125,22.80747
"23076","B06F36","2009-09-11","01:26:32",114.45116,22.80752
"23077","B06F36","2009-09-11","01:27:22",114.4497,22.80687
"23078","B06F36","2009-09-11","01:32:22",114.44952,22.8065
"23079","B06F36","2009-09-11","01:34:56",114.44952,22.8065
"23080","B06F36","2009-09-11","01:35:42",114.45008,22.80668
"23081","B06F36","2009-09-11","01:37:22",114.45312,22.79602
"23082","B06F36","2009-09-11","01:39:02",114.45313,22.79607
"23083","B06F36","2009-09-11","01:39:52",114.45308,22.79602
"23084","B06F36","2009-09-11","01:40:42",114.45305,22.79608
"23085","B06F36","2009-09-11","01:40:42",114.45305,22.79608
"23086","B06F36","2009-09-11","01:41:32",114.45145,22.7955
"23087","B06F36","2009-09-11","01:42:22",114.45148,22.79555
"23088","B06F36","2009-09-11","01:42:22",114.45148,22.79555
"23089","B06F36","2009-09-11","01:43:12",114.45145,22.79555
"23090","B06F36","2009-09-11","01:48:12",114.4517,22.79553
"23091","B06F36","2009-09-11","01:48:22",114.4517,22.79555
"23092","B06F36","2009-09-11","01:53:12",114.45153,22.79555
"23093","B06F37","2009-09-11","00:00:23",114.04297,22.52247
"23094","B06F37","2009-09-11","00:01:13",114.04297,22.52247
"23095","B06F37","2009-09-11","00:02:03",114.04297,22.52247
"23096","B06F37","2009-09-11","00:02:53",114.04297,22.52247
"23097","B06F37","2009-09-11","00:03:44",114.04297,22.52247
"23098","B06F37","2009-09-11","00:06:14",114.04297,22.52247
"23099","B06F37","2009-09-11","00:07:06",114.04297,22.52247
"23100","B06F37","2009-09-11","00:07:54",114.04297,22.52247
"23101","B06F37","2009-09-11","00:08:45",114.04297,22.52247
"23102","B06F37","2009-09-11","00:09:35",114.04297,22.52247
"23103","B06F37","2009-09-11","00:10:24",114.04297,22.52247
"23104","B06F37","2009-09-11","00:11:16",114.04297,22.52247
"23105","B06F37","2009-09-11","00:11:22",114.04297,22.52247
"23106","B06F37","2009-09-11","00:12:04",114.04297,22.52247
"23107","B06F37","2009-09-11","00:12:54",114.04297,22.52247
"23108","B06F37","2009-09-11","00:13:44",114.04297,22.52247
"23109","B06F37","2009-09-11","00:14:37",114.04297,22.52247
"23110","B06F37","2009-09-11","00:15:24",114.04297,22.52247
"23111","B06F37","2009-09-11","00:17:13",114.04297,22.52247
"23112","B06F37","2009-09-11","00:17:55",114.04297,22.52247
"23113","B06F37","2009-09-11","00:56:15",114.04297,22.52247
"23114","B06F37","2009-09-11","00:57:05",114.04297,22.52247
"23115","B06F37","2009-09-11","00:57:56",114.04297,22.52247
"23116","B06F37","2009-09-11","00:58:45",114.04297,22.52247
"23117","B06F37","2009-09-11","00:59:35",114.04297,22.52247
"23118","B06F37","2009-09-11","01:00:25",114.04297,22.52247
"23119","B06F48","2009-09-11","00:23:52",114.0657,22.56933
"23120","B06F48","2009-09-11","00:24:42",114.0657,22.56933
"23121","B06F48","2009-09-11","00:25:32",114.0657,22.56933
"23122","B06F48","2009-09-11","00:27:56",114.0657,22.56933
"23123","B06F48","2009-09-11","00:28:02",114.0657,22.56933
"23124","B06F48","2009-09-11","00:28:52",114.0657,22.56933
"23125","B06F48","2009-09-11","00:29:42",114.0657,22.56933
"23126","B06F48","2009-09-11","00:30:32",114.0657,22.56933
"23127","B06F48","2009-09-11","00:31:22",114.0657,22.56933
"23128","B06F48","2009-09-11","02:01:24",113.97977,22.53617
"23129","B06F48","2009-09-11","02:01:32",113.97977,22.53617
"23130","B06F48","2009-09-11","02:02:14",113.97977,22.53617
"23131","B06F48","2009-09-11","02:03:54",113.97977,22.53617
"23132","B06F48","2009-09-11","02:04:44",113.97977,22.53617
"23133","B06F48","2009-09-11","02:06:24",113.97977,22.53617
"23134","B06F48","2009-09-11","02:07:14",113.97977,22.53617
"23135","B06F48","2009-09-11","02:08:04",113.97977,22.53617
"23136","B06F48","2009-09-11","02:08:54",113.97977,22.53617
"23137","B06F48","2009-09-11","02:09:44",113.97977,22.53617
"23138","B06F48","2009-09-11","02:10:34",113.97977,22.53617
"23139","B06F48","2009-09-11","02:11:24",113.97977,22.53617
"23140","B06F48","2009-09-11","02:12:14",113.97977,22.53617
"23141","B06F48","2009-09-11","02:14:02",113.97977,22.53617
"23142","B06F48","2009-09-11","02:14:44",113.97977,22.53617
"23143","B06F48","2009-09-11","02:15:34",113.97977,22.53617
"23144","B06F48","2009-09-11","02:53:06",113.97977,22.53617
"23145","B06F48","2009-09-11","02:53:06",113.97977,22.53617
"23146","B06F48","2009-09-11","02:53:56",113.97977,22.53617
"23147","B06F48","2009-09-11","02:53:56",113.97977,22.53617
"23148","B06F48","2009-09-11","02:54:46",113.97977,22.53617
"23149","B06F48","2009-09-11","02:55:36",113.97977,22.53617
"23150","B06F48","2009-09-11","02:56:26",113.97977,22.53617
"23151","B06F48","2009-09-11","02:57:16",113.97977,22.53617
"23152","B06F48","2009-09-11","02:58:06",113.97977,22.53617
"23153","B06F50","2009-09-11","00:02:07",114.05123,22.53542
"23154","B06F50","2009-09-11","00:03:05",114.04455,22.5355
"23155","B06F50","2009-09-11","00:03:47",114.04498,22.54055
"23156","B06F50","2009-09-11","00:04:37",114.04508,22.54403
"23157","B06F50","2009-09-11","00:08:49",114.04623,22.5416
"23158","B06F50","2009-09-11","00:08:57",114.04715,22.54168
"23159","B06F50","2009-09-11","00:09:39",114.04905,22.5418
"23160","B06F50","2009-09-11","00:11:19",114.06271,22.5419
"23161","B06F50","2009-09-11","00:12:09",114.06282,22.5392
"23162","B06F50","2009-09-11","00:13:49",114.06292,22.5474
"23163","B06F50","2009-09-11","00:14:39",114.06274,22.55397
"23164","B06F50","2009-09-11","00:17:09",114.05815,22.57872
"23165","B06F50","2009-09-11","00:18:01",114.05337,22.58473
"23166","B06F50","2009-09-11","00:18:09",114.05317,22.58625
"23167","B06F50","2009-09-11","00:18:49",114.04822,22.59265
"23168","B06F50","2009-09-11","00:19:47",114.04391,22.60042
"23169","B06F50","2009-09-11","00:20:29",114.04635,22.60395
"23170","B06F50","2009-09-11","00:21:19",114.04247,22.60308
"23171","B06F50","2009-09-11","00:22:09",114.03957,22.60642
"23172","B06F50","2009-09-11","00:22:59",114.04062,22.61022
"23173","B06F50","2009-09-11","00:24:39",114.03713,22.61723
"23174","B06F50","2009-09-11","00:25:29",114.03713,22.61723
"23175","B06F50","2009-09-11","00:26:19",114.03575,22.62067
"23176","B06F50","2009-09-11","00:32:17",114.0399,22.61207
"23177","B06F50","2009-09-11","00:32:59",114.04073,22.60885
"23178","B06F50","2009-09-11","00:33:49",114.04256,22.60678
"23179","B06F50","2009-09-11","00:34:39",114.04367,22.60042
"23180","B06F50","2009-09-11","00:35:29",114.04595,22.59603
"23181","B06F50","2009-09-11","00:35:37",114.04683,22.59497
"23182","B06F50","2009-09-11","00:36:19",114.05212,22.58795
"23183","B06F50","2009-09-11","00:37:17",114.05801,22.57828
"23184","B06F50","2009-09-11","00:37:59",114.06155,22.57155
"23185","B06F50","2009-09-11","00:38:49",114.06245,22.56067
"23186","B06F50","2009-09-11","00:39:39",114.0609,22.55162
"23187","B06F50","2009-09-11","00:40:29",114.05106,22.55125
"23188","B06F50","2009-09-11","01:21:21",114.05855,22.53602
"23189","B06F50","2009-09-11","01:22:11",114.0584,22.53533
"23190","B06F50","2009-09-11","01:22:11",114.0584,22.53533
"23191","B06F50","2009-09-11","01:22:11",114.0584,22.53533
"23192","B06F50","2009-09-11","01:22:11",114.0584,22.53533
"23193","B06F50","2009-09-11","01:22:11",114.0584,22.53533
"23194","B06F50","2009-09-11","01:22:11",114.0584,22.53533
"23195","B06F50","2009-09-11","01:22:11",114.0584,22.53533
"23196","B06F50","2009-09-11","01:22:11",114.0584,22.53533
"23197","B06F50","2009-09-11","01:22:11",114.0584,22.53533
"23198","B06F50","2009-09-11","01:22:11",114.0584,22.53533
"23199","B06F50","2009-09-11","01:22:11",114.0584,22.53533
"23200","B06F50","2009-09-11","01:22:11",114.0584,22.53533
"23201","B06F50","2009-09-11","01:23:01",114.06303,22.53805
"23202","B06F50","2009-09-11","01:23:51",114.06455,22.54318
"23203","B06F50","2009-09-11","01:24:49",114.07612,22.54298
"23204","B06F50","2009-09-11","01:25:31",114.0817,22.5435
"23205","B06F50","2009-09-11","01:26:21",114.08154,22.54562
"23206","B06F51","2009-09-11","00:33:43",114.05572,22.53027
"23207","B06F51","2009-09-11","00:34:35",114.05322,22.5294
"23208","B06F51","2009-09-11","00:35:25",114.05122,22.52885
"23209","B06F51","2009-09-11","00:36:15",114.0496,22.5284
"23210","B06F51","2009-09-11","00:37:05",114.05003,22.53042
"23211","B06F51","2009-09-11","00:37:55",114.0457,22.5304
"23212","B06F51","2009-09-11","01:16:16",114.06022,22.5259
"23213","B06F51","2009-09-11","01:17:06",114.06302,22.526
"23214","B06F51","2009-09-11","01:17:56",114.06325,22.53128
"23215","B06F51","2009-09-11","01:18:46",114.06799,22.52975
"23216","B06F51","2009-09-11","01:19:36",114.06572,22.52422
"23217","B06F51","2009-09-11","01:20:26",114.06857,22.52392
"23218","B06F51","2009-09-11","01:24:38",114.07204,22.53413
"23219","B06F51","2009-09-11","01:25:26",114.06718,22.53193
"23220","B06F51","2009-09-11","01:26:16",114.0586,22.53178
"23221","B06F51","2009-09-11","01:27:06",114.04905,22.5316
"23222","B06F51","2009-09-11","01:28:04",114.04446,22.53183
"23223","B06F51","2009-09-11","01:28:46",114.04463,22.52627
"23224","B06F51","2009-09-11","01:29:36",114.0411,22.52357
"23225","B06F51","2009-09-11","01:30:26",114.03893,22.52432
"23226","B06F57","2009-09-11","00:00:54",114.18848,22.64285
"23227","B06F57","2009-09-11","00:01:44",114.19453,22.64487
"23228","B06F57","2009-09-11","00:02:34",114.2002,22.64828
"23229","B06F57","2009-09-11","00:03:24",114.20075,22.65078
"23230","B06F57","2009-09-11","00:05:04",114.1958,22.65743
"23231","B06F57","2009-09-11","00:05:54",114.2018,22.66097
"23232","B06F57","2009-09-11","00:06:44",114.20229,22.66197
"23233","B06F57","2009-09-11","01:06:47",114.13928,22.62738
"23234","B06F57","2009-09-11","01:07:37",114.13465,22.62445
"23235","B06F57","2009-09-11","01:09:17",114.12767,22.6171
"23236","B06F57","2009-09-11","01:10:07",114.12302,22.61347
"23237","B06F57","2009-09-11","01:10:57",114.12632,22.61305
"23238","B06F57","2009-09-11","01:11:47",114.12625,22.61307
"23239","B06F57","2009-09-11","01:12:45",114.13058,22.61343
"23240","B06F57","2009-09-11","01:13:27",114.13297,22.61608
"23241","B06F57","2009-09-11","01:14:17",114.13558,22.61448
"23242","B06F57","2009-09-11","01:15:07",114.13447,22.61007
"23243","B06F57","2009-09-11","01:15:57",114.13441,22.6101
"23244","B06F57","2009-09-11","01:15:57",114.13441,22.6101
"23245","B06F57","2009-09-11","01:16:47",114.13441,22.6101
"23246","B06F57","2009-09-11","01:17:37",114.13441,22.6101
"23247","B06F57","2009-09-11","01:18:27",114.13441,22.6101
"23248","B06F57","2009-09-11","01:19:17",114.13312,22.61043
"23249","B06F57","2009-09-11","01:20:07",114.13017,22.61102
"23250","B06F57","2009-09-11","01:20:57",114.13042,22.61337
"23251","B06F57","2009-09-11","01:21:47",114.1274,22.6113
"23252","B06F57","2009-09-11","01:22:37",114.12309,22.60857
"23253","B06F57","2009-09-11","01:23:27",114.12,22.60673
"23254","B06F61","2009-09-11","00:12:28",114.11533,22.53515
"23255","B06F61","2009-09-11","01:37:29",114.1143,22.57698
"23256","B06F61","2009-09-11","01:42:29",114.0984,22.59337
"23257","B06F61","2009-09-11","01:47:29",114.09578,22.61032
"23258","B06F61","2009-09-11","03:32:31",114.11195,22.56257
"23259","B06F61","2009-09-11","03:37:31",114.08923,22.56708
"23260","B06F61","2009-09-11","03:37:39",114.08781,22.56682
"23261","B06F61","2009-09-11","03:42:31",114.06416,22.57445
"23262","B06F61","2009-09-11","05:52:34",114.11857,22.56377
"23263","B06F61","2009-09-11","05:57:36",114.1121,22.58643
"23264","B06F61","2009-09-11","06:02:44",114.13043,22.60898
"23265","B06F61","2009-09-11","06:12:36",114.10651,22.62355
"23266","B06F61","2009-09-11","06:12:44",114.10553,22.62423
"23267","B06F61","2009-09-11","06:17:36",114.05888,22.62955
"23268","B06F61","2009-09-11","06:47:36",114.11972,22.55933
"23269","B06F61","2009-09-11","06:52:36",114.1216,22.58035
"23270","B06F61","2009-09-11","06:57:38",114.11996,22.57915
"23271","B06F61","2009-09-11","06:57:46",114.11892,22.57923
"23272","B06F62","2009-09-11","00:00:41",114.05987,22.52752
"23273","B06F62","2009-09-11","00:02:23",114.0572,22.52755
"23274","B06F62","2009-09-11","00:03:13",114.05945,22.52638
"23275","B06F62","2009-09-11","00:04:03",114.0596,22.52577
"23276","B06F62","2009-09-11","00:04:53",114.06067,22.52125
"23277","B06F62","2009-09-11","00:04:53",114.06067,22.52125
"23278","B06F62","2009-09-11","00:04:53",114.06067,22.52125
"23279","B06F62","2009-09-11","00:04:53",114.06067,22.52125
"23280","B06F62","2009-09-11","00:04:53",114.06067,22.52125
"23281","B06F62","2009-09-11","00:04:53",114.06067,22.52125
"23282","B06F62","2009-09-11","00:05:43",114.06073,22.52123
"23283","B06F62","2009-09-11","00:06:33",114.06043,22.51862
"23284","B06F62","2009-09-11","00:07:23",114.05648,22.51615
"23285","B06F62","2009-09-11","00:08:13",114.0522,22.51443
"23286","B06F62","2009-09-11","00:33:15",114.07702,22.53547
"23287","B06F62","2009-09-11","00:34:05",114.07738,22.5371
"23288","B06F62","2009-09-11","00:34:55",114.07782,22.54003
"23289","B06F62","2009-09-11","00:35:45",114.07847,22.54032
"23290","B06F62","2009-09-11","00:45:47",114.0773,22.53633
"23291","B06F62","2009-09-11","00:46:37",114.07788,22.5387
"23292","B06F62","2009-09-11","00:46:45",114.07878,22.53865
"23293","B06F62","2009-09-11","00:47:27",114.08163,22.53787
"23294","B06F62","2009-09-11","00:49:07",114.09486,22.53802
"23295","B06F62","2009-09-11","00:49:57",114.10335,22.53793
"23296","B06F62","2009-09-11","00:50:55",114.10792,22.54152
"23297","B06F62","2009-09-11","00:51:37",114.11218,22.54212
"23298","B06F62","2009-09-11","00:52:27",114.1131,22.54217
"23299","B06F62","2009-09-11","01:09:58",114.07851,22.53427
"23300","B06F62","2009-09-11","01:10:48",114.07304,22.53198
"23301","B06F62","2009-09-11","01:11:38",114.06575,22.53195
"23302","B06F62","2009-09-11","01:12:28",114.05585,22.53178
"23303","B06F62","2009-09-11","01:13:18",114.0457,22.5322
"23304","B06F62","2009-09-11","01:13:26",114.04477,22.53237
"23305","B06F62","2009-09-11","01:14:16",114.04446,22.54165
"23306","B06F62","2009-09-11","01:14:58",114.04427,22.54988
"23307","B06F62","2009-09-11","01:15:56",114.03975,22.55075
"23308","B06F62","2009-09-11","01:16:38",114.03935,22.55488
"23309","B06F62","2009-09-11","01:19:58",114.03923,22.55087
"23310","B06F62","2009-09-11","01:20:48",114.03972,22.55383
"23311","B06F62","2009-09-11","01:21:38",114.03876,22.55645
"23312","B06F62","2009-09-11","01:22:28",114.04221,22.55647
"23313","B06F62","2009-09-11","01:23:18",114.04346,22.55673
"23314","B06F62","2009-09-11","01:24:08",114.04147,22.56098
"23315","B06F62","2009-09-11","01:24:16",114.04072,22.5622
"23316","B06F62","2009-09-11","01:24:16",114.04072,22.5622
"23317","B06F62","2009-09-11","01:24:16",114.04072,22.5622
"23318","B06F62","2009-09-11","01:24:16",114.04072,22.5622
"23319","B06F62","2009-09-11","01:25:06",114.03678,22.56587
"23343","B06F69","2009-09-11","00:09:45",114.04805,22.53748
"23344","B06F69","2009-09-11","00:10:35",114.04807,22.53742
"23345","B06F69","2009-09-11","00:11:25",114.0434,22.53712
"23346","B06F69","2009-09-11","00:12:15",114.04442,22.5316
"23347","B06F69","2009-09-11","00:13:05",114.04671,22.53117
"23348","B06F69","2009-09-11","00:14:03",114.05725,22.53137
"23349","B06F69","2009-09-11","00:14:45",114.06465,22.53152
"23350","B06F69","2009-09-11","00:15:35",114.07133,22.5316
"23351","B06F69","2009-09-11","00:23:57",114.05337,22.53513
"23352","B06F69","2009-09-11","00:24:47",114.05255,22.53533
"23353","B06F69","2009-09-11","00:25:37",114.0499,22.53527
"23354","B06F69","2009-09-11","00:26:27",114.04452,22.5364
"23355","B06F69","2009-09-11","00:27:17",114.04435,22.54595
"23356","B06F69","2009-09-11","00:28:07",114.04424,22.55375
"23357","B06F69","2009-09-11","00:28:57",114.04388,22.55677
"23358","B06F69","2009-09-11","00:29:47",114.03983,22.56392
"23359","B06F69","2009-09-11","00:30:37",114.03567,22.56728
"23360","B06F69","2009-09-11","00:32:25",114.03242,22.57073
"23361","B06F69","2009-09-11","00:32:25",114.03242,22.57073
"23362","B06F69","2009-09-11","00:32:25",114.03242,22.57073
"23363","B06F69","2009-09-11","00:52:17",114.04618,22.53745
"23364","B06F69","2009-09-11","00:53:15",114.04436,22.54612
"23365","B06F69","2009-09-11","00:53:57",114.04428,22.5519
"23366","B06F69","2009-09-11","00:54:47",114.04385,22.55652
"23367","B06F69","2009-09-11","00:55:37",114.04279,22.55668
"23368","B06F69","2009-09-11","01:11:29",114.05008,22.53847
"23369","B06F69","2009-09-11","01:12:19",114.04842,22.5393
"23370","B06F69","2009-09-11","01:13:09",114.04448,22.54202
"23371","B06F69","2009-09-11","01:13:59",114.04353,22.54252
"23372","B06F69","2009-09-11","01:14:49",114.04353,22.54252
"23373","B06F69","2009-09-11","01:15:39",114.0409,22.54243
"23374","B06F69","2009-09-11","01:16:29",114.03813,22.54207
"23375","B06F69","2009-09-11","01:17:19",114.03813,22.54208
"23376","B06F69","2009-09-11","01:18:09",114.03813,22.54212
"23377","B06F69","2009-09-11","01:18:59",114.03565,22.54198
"23378","B06F69","2009-09-11","01:19:49",114.03553,22.54197
"23379","B06F70","2009-09-11","00:22:28",113.90832,22.53123
"23380","B06F70","2009-09-11","00:23:18",113.91006,22.53123
"23381","B06F70","2009-09-11","00:24:08",113.91375,22.53157
"23382","B06F70","2009-09-11","00:24:58",113.91427,22.53535
"23383","B06F70","2009-09-11","00:25:48",113.91473,22.53882
"23384","B06F70","2009-09-11","00:26:38",113.91473,22.53882
"23385","B06F70","2009-09-11","00:27:28",113.913,22.5392
"23386","B06F70","2009-09-11","00:42:27",113.90662,22.53147
"23387","B06F70","2009-09-11","00:42:27",113.90662,22.53147
"23388","B06F70","2009-09-11","00:43:17",113.90491,22.53402
"23389","B06F70","2009-09-11","00:44:07",113.90485,22.53728
"23390","B06F70","2009-09-11","00:45:05",113.90511,22.54272
"23391","B06F70","2009-09-11","00:45:47",113.90397,22.54612
"23392","B06F70","2009-09-11","00:46:37",113.89832,22.55067
"23393","B06F70","2009-09-11","00:47:35",113.89062,22.55802
"23394","B06F70","2009-09-11","00:48:17",113.88682,22.56168
